Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
00:01:00,7.598810E-02,1.933405E+03,2.637566E-01,3.005406E+03,4.686179E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.465646E+03,2.106220E-01,2.397499E+03,3.855802E+03,1.422705E-01,6.509805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.694401E+02,1.276142E-01,1.452045E+03,2.332436E+03,8.658529E-02,3.925239E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.465646E+03,2.088336E-01,2.377529E+03,3.833564E+03,1.324531E-01,6.224798E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.694401E+02,1.398422E-01,1.588581E+03,2.483233E+03,8.750256E-02,3.951868E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:02:00,7.598810E-02,1.934207E+03,2.636900E-01,3.003862E+03,4.684572E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.466254E+03,2.104701E-01,2.395195E+03,3.853308E+03,1.422705E-01,6.509805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.698006E+02,1.275168E-01,1.450597E+03,2.330864E+03,8.658530E-02,3.925239E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.466254E+03,2.086867E-01,2.375281E+03,3.831131E+03,1.324532E-01,6.224798E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.698006E+02,1.396939E-01,1.586564E+03,2.481050E+03,8.750257E-02,3.951868E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:03:00,7.598810E-02,1.935008E+03,2.636237E-01,3.002320E+03,4.682967E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.466862E+03,2.103187E-01,2.392896E+03,3.850819E+03,1.422706E-01,6.509806E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.701612E+02,1.274198E-01,1.449152E+03,2.329295E+03,8.658530E-02,3.925239E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.466862E+03,2.085403E-01,2.373039E+03,3.828704E+03,1.324532E-01,6.224798E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.701612E+02,1.395462E-01,1.584555E+03,2.478875E+03,8.750257E-02,3.951868E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:04:00,7.598810E-02,1.935810E+03,2.635576E-01,3.000780E+03,4.681366E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.467469E+03,2.101677E-01,2.390602E+03,3.848336E+03,1.422706E-01,6.509806E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.705217E+02,1.273230E-01,1.447711E+03,2.327730E+03,8.658531E-02,3.925239E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.467469E+03,2.083944E-01,2.370802E+03,3.826282E+03,1.324532E-01,6.224799E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.705217E+02,1.393991E-01,1.582552E+03,2.476707E+03,8.750258E-02,3.951868E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:05:00,7.598810E-02,1.936612E+03,2.634918E-01,2.999243E+03,4.679766E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.468077E+03,2.100171E-01,2.388314E+03,3.845858E+03,1.422706E-01,6.509806E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.708823E+02,1.272265E-01,1.446273E+03,2.326168E+03,8.658531E-02,3.925239E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.468077E+03,2.082490E-01,2.368571E+03,3.823867E+03,1.324532E-01,6.224799E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.708823E+02,1.392527E-01,1.580556E+03,2.474545E+03,8.750259E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:06:00,7.598810E-02,1.937414E+03,2.634261E-01,2.997708E+03,4.678169E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.468685E+03,2.098670E-01,2.386030E+03,3.843385E+03,1.422706E-01,6.509806E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.712428E+02,1.271303E-01,1.444838E+03,2.324609E+03,8.658532E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.468685E+03,2.081041E-01,2.366345E+03,3.821457E+03,1.324532E-01,6.224799E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.712428E+02,1.391068E-01,1.578567E+03,2.472391E+03,8.750259E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:07:00,7.598810E-02,1.938215E+03,2.633607E-01,2.996175E+03,4.676573E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.469293E+03,2.097174E-01,2.383751E+03,3.840916E+03,1.422706E-01,6.509807E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.716033E+02,1.270344E-01,1.443407E+03,2.323053E+03,8.658533E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.469293E+03,2.079597E-01,2.364125E+03,3.819052E+03,1.324532E-01,6.224800E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.716033E+02,1.389616E-01,1.576585E+03,2.470244E+03,8.750260E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:08:00,7.598810E-02,1.939017E+03,2.632954E-01,2.994645E+03,4.674981E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.469900E+03,2.095682E-01,2.381478E+03,3.838453E+03,1.422706E-01,6.509807E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.719639E+02,1.269387E-01,1.441979E+03,2.321502E+03,8.658533E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.469900E+03,2.078158E-01,2.361911E+03,3.816654E+03,1.324532E-01,6.224800E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.719639E+02,1.388169E-01,1.574609E+03,2.468104E+03,8.750260E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:09:00,7.598810E-02,1.939819E+03,2.632304E-01,2.993117E+03,4.673392E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.470508E+03,2.094194E-01,2.379209E+03,3.835996E+03,1.422706E-01,6.509807E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.723244E+02,1.268434E-01,1.440554E+03,2.319953E+03,8.658534E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.470508E+03,2.076724E-01,2.359702E+03,3.814262E+03,1.324532E-01,6.224800E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.723244E+02,1.386729E-01,1.572640E+03,2.465971E+03,8.750261E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:10:00,7.598810E-02,1.940621E+03,2.631656E-01,2.991591E+03,4.671805E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.471116E+03,2.092711E-01,2.376945E+03,3.833544E+03,1.422706E-01,6.509807E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.726850E+02,1.267484E-01,1.439132E+03,2.318408E+03,8.658534E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.471116E+03,2.075295E-01,2.357498E+03,3.811876E+03,1.324532E-01,6.224801E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.726850E+02,1.385294E-01,1.570678E+03,2.463846E+03,8.750261E-02,3.951869E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:11:00,7.598810E-02,1.941422E+03,2.631010E-01,2.990068E+03,4.670220E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.471724E+03,2.091233E-01,2.374686E+03,3.831097E+03,1.422706E-01,6.509808E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.730455E+02,1.266536E-01,1.437713E+03,2.316867E+03,8.658535E-02,3.925240E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.471724E+03,2.073871E-01,2.355301E+03,3.809495E+03,1.324532E-01,6.224801E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.730455E+02,1.383865E-01,1.568722E+03,2.461727E+03,8.750262E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:12:00,7.598810E-02,1.942224E+03,2.630366E-01,2.988547E+03,4.668637E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.472332E+03,2.089759E-01,2.372432E+03,3.828655E+03,1.422706E-01,6.509808E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.734061E+02,1.265591E-01,1.436298E+03,2.315328E+03,8.658535E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.472332E+03,2.072452E-01,2.353108E+03,3.807120E+03,1.324533E-01,6.224801E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.734061E+02,1.382442E-01,1.566772E+03,2.459615E+03,8.750262E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:13:00,7.598810E-02,1.943026E+03,2.629723E-01,2.987028E+03,4.667057E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.472939E+03,2.088289E-01,2.370184E+03,3.826218E+03,1.422706E-01,6.509808E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.737666E+02,1.264650E-01,1.434886E+03,2.313794E+03,8.658536E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.472939E+03,2.071038E-01,2.350921E+03,3.804752E+03,1.324533E-01,6.224801E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.737666E+02,1.381025E-01,1.564830E+03,2.457509E+03,8.750263E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:14:00,7.598810E-02,1.943828E+03,2.629083E-01,2.985512E+03,4.665479E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.473547E+03,2.086823E-01,2.367939E+03,3.823787E+03,1.422707E-01,6.509808E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.741271E+02,1.263711E-01,1.433477E+03,2.312262E+03,8.658536E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.473547E+03,2.069629E-01,2.348740E+03,3.802389E+03,1.324533E-01,6.224802E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.741271E+02,1.379614E-01,1.562893E+03,2.455411E+03,8.750263E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:15:00,7.598810E-02,1.944629E+03,2.628445E-01,2.983998E+03,4.663903E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.474155E+03,2.085362E-01,2.365700E+03,3.821359E+03,1.422707E-01,6.509809E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.744877E+02,1.262775E-01,1.432071E+03,2.310733E+03,8.658537E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.474155E+03,2.068224E-01,2.346564E+03,3.800031E+03,1.324533E-01,6.224802E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.744877E+02,1.378209E-01,1.560963E+03,2.453319E+03,8.750264E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:16:00,7.598810E-02,1.945431E+03,2.627809E-01,2.982485E+03,4.662330E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.474763E+03,2.083906E-01,2.363466E+03,3.818938E+03,1.422707E-01,6.509809E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.748482E+02,1.261842E-01,1.430669E+03,2.309209E+03,8.658537E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.474763E+03,2.066825E-01,2.344394E+03,3.797680E+03,1.324533E-01,6.224802E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.748482E+02,1.376809E-01,1.559040E+03,2.451234E+03,8.750264E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:17:00,7.598810E-02,1.946233E+03,2.627175E-01,2.980976E+03,4.660759E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.475371E+03,2.082453E-01,2.361236E+03,3.816522E+03,1.422707E-01,6.509809E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.752088E+02,1.260911E-01,1.429270E+03,2.307688E+03,8.658538E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.475371E+03,2.065431E-01,2.342230E+03,3.795336E+03,1.324533E-01,6.224803E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.752088E+02,1.375414E-01,1.557122E+03,2.449156E+03,8.750265E-02,3.951870E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:18:00,7.598810E-02,1.947035E+03,2.626542E-01,2.979468E+03,4.659190E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.475978E+03,2.081005E-01,2.359012E+03,3.814111E+03,1.422707E-01,6.509809E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.755693E+02,1.259984E-01,1.427874E+03,2.306170E+03,8.658538E-02,3.925241E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.475978E+03,2.064042E-01,2.340071E+03,3.792997E+03,1.324533E-01,6.224803E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.755693E+02,1.374026E-01,1.555211E+03,2.447084E+03,8.750265E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:19:00,7.598810E-02,1.947836E+03,2.625912E-01,2.977962E+03,4.657624E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.476586E+03,2.079561E-01,2.356792E+03,3.811705E+03,1.422707E-01,6.509810E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.759299E+02,1.259060E-01,1.426481E+03,2.304656E+03,8.658539E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.476586E+03,2.062658E-01,2.337918E+03,3.790664E+03,1.324533E-01,6.224803E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.759299E+02,1.372643E-01,1.553306E+03,2.445019E+03,8.750266E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:20:00,7.598810E-02,1.948638E+03,2.625283E-01,2.976459E+03,4.656059E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.477194E+03,2.078122E-01,2.354577E+03,3.809304E+03,1.422707E-01,6.509810E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.762904E+02,1.258138E-01,1.425091E+03,2.303145E+03,8.658539E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.477194E+03,2.061279E-01,2.335770E+03,3.788336E+03,1.324533E-01,6.224803E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.762904E+02,1.371265E-01,1.551408E+03,2.442961E+03,8.750266E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:21:00,7.598810E-02,1.949440E+03,2.624657E-01,2.974957E+03,4.654497E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.477802E+03,2.076687E-01,2.352366E+03,3.806908E+03,1.422707E-01,6.509810E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.766509E+02,1.257220E-01,1.423705E+03,2.301637E+03,8.658540E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.477802E+03,2.059904E-01,2.333627E+03,3.786014E+03,1.324533E-01,6.224804E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.766509E+02,1.369893E-01,1.549515E+03,2.440909E+03,8.750267E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:22:00,7.598810E-02,1.950242E+03,2.624032E-01,2.973458E+03,4.652938E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.478409E+03,2.075256E-01,2.350161E+03,3.804517E+03,1.422707E-01,6.509810E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.770115E+02,1.256304E-01,1.422322E+03,2.300134E+03,8.658540E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.478409E+03,2.058534E-01,2.331490E+03,3.783698E+03,1.324534E-01,6.224804E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.770115E+02,1.368526E-01,1.547629E+03,2.438864E+03,8.750267E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:23:00,7.598810E-02,1.951043E+03,2.623409E-01,2.971960E+03,4.651379E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.479017E+03,2.073829E-01,2.347960E+03,3.802131E+03,1.422707E-01,6.509810E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.773720E+02,1.255392E-01,1.420943E+03,2.298633E+03,8.658541E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.479017E+03,2.057169E-01,2.329357E+03,3.781386E+03,1.324534E-01,6.224804E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.773720E+02,1.367165E-01,1.545748E+03,2.436824E+03,8.750268E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:24:00,7.598810E-02,1.951845E+03,2.622788E-01,2.970465E+03,4.649823E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.479625E+03,2.072407E-01,2.345764E+03,3.799750E+03,1.422707E-01,6.509811E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.777326E+02,1.254482E-01,1.419567E+03,2.297137E+03,8.658541E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.479625E+03,2.055808E-01,2.327230E+03,3.779081E+03,1.324534E-01,6.224804E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.777326E+02,1.365810E-01,1.543874E+03,2.434791E+03,8.750268E-02,3.951871E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:25:00,7.598810E-02,1.952647E+03,2.622169E-01,2.968972E+03,4.648270E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.480233E+03,2.070989E-01,2.343573E+03,3.797375E+03,1.422707E-01,6.509811E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.780931E+02,1.253575E-01,1.418194E+03,2.295643E+03,8.658542E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.480233E+03,2.054451E-01,2.325108E+03,3.776781E+03,1.324534E-01,6.224805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.780931E+02,1.364459E-01,1.542005E+03,2.432765E+03,8.750269E-02,3.951872E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:26:00,7.598810E-02,1.953449E+03,2.621551E-01,2.967481E+03,4.646718E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.480841E+03,2.069575E-01,2.341386E+03,3.795004E+03,1.422707E-01,6.509811E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.784537E+02,1.252672E-01,1.416824E+03,2.294154E+03,8.658542E-02,3.925242E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.480841E+03,2.053099E-01,2.322990E+03,3.774486E+03,1.324534E-01,6.224805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.784537E+02,1.363114E-01,1.540143E+03,2.430745E+03,8.750269E-02,3.951872E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:27:00,7.598810E-02,1.954250E+03,2.620936E-01,2.965991E+03,4.645169E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.481448E+03,2.068165E-01,2.339205E+03,3.792639E+03,1.422708E-01,6.509811E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.788142E+02,1.251771E-01,1.415458E+03,2.292667E+03,8.658543E-02,3.925243E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.481448E+03,2.051751E-01,2.320877E+03,3.772197E+03,1.324534E-01,6.224805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.788142E+02,1.361774E-01,1.538286E+03,2.428732E+03,8.750269E-02,3.951872E+03,3.417137E-02,0.000000E+00,0.000000E+00
00:28:00,7.598810E-02,1.955052E+03,2.620322E-01,2.964504E+03,4.643622E+03,7.598810E-02,5.345010E+03,7.598810E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.482056E+03,2.066760E-01,2.337028E+03,3.790278E+03,1.422708E-01,6.509811E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.791747E+02,1.250872E-01,1.414094E+03,2.291184E+03,8.658543E-02,3.925243E+03,3.417137E-02,0.000000E+00,0.000000E+00,5.760390E-02,1.482056E+03,2.050408E-01,2.318769E+03,3.769912E+03,1.324534E-01,6.224805E+03,5.760390E-02,0.000000E+00,0.000000E+00,3.417137E-02,8.791747E+02,1.360440E-01,1.536436E+03,2.426724E+03,8.750270E-02,3.951872E+03,3.417137E-02,0.000000E+00,0.000000E+00
